@relation pacman-weka.filters.unsupervised.attribute.Remove-R35

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute dist_1 numeric
@attribute dist_2 numeric
@attribute dist_3 numeric
@attribute dist_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute num_comida numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute score numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
10,7,4,2,1,8,2,6,5,1,7,1,10,9,-1,-1,2,6,8,1,9,290,1,False,False,False,False,11,5,19,2,5050,West,West
10,8,4,2,1,8,2,6,5,1,7,1,9,10,-1,-1,1,8,9,0,9,289,1,False,False,False,True,10,6,2,1,5149,West,North
10,9,4,2,1,8,2,6,5,1,7,1,10,11,-1,-1,1,8,9,1,10,288,1,False,False,False,False,9,7,10,10,5248,North,North
9,9,4,2,1,8,2,6,5,1,7,1,9,10,-1,-1,1,8,8,1,9,287,1,True,True,False,False,1,1,11,9,5347,North,West
8,9,4,2,1,8,2,6,5,1,7,1,8,9,-1,-1,1,8,7,1,8,286,1,False,False,False,False,9,2,12,8,5446,West,West
7,9,4,2,1,8,2,6,5,1,7,1,7,8,-1,-1,1,8,6,1,7,285,1,False,False,False,False,4,7,13,7,5545,West,West
6,9,4,2,1,8,2,6,5,1,7,1,6,7,-1,-1,1,8,5,1,6,284,1,True,True,False,False,1,1,14,6,5644,West,West
5,9,4,2,1,8,2,6,5,1,7,1,5,6,-1,-1,1,8,4,1,5,283,1,False,False,False,False,4,7,15,5,5743,West,West
4,9,4,2,1,8,2,6,5,1,7,1,4,5,-1,-1,1,8,3,1,4,282,1,False,False,False,False,4,7,16,4,5842,West,West
3,9,4,2,1,8,2,6,5,1,7,1,3,4,-1,-1,1,8,2,1,3,281,1,True,True,False,False,1,1,17,3,5941,West,West
2,9,4,2,1,8,2,6,5,1,7,1,2,3,-1,-1,1,8,1,1,2,280,1,False,False,False,False,9,7,18,2,6040,West,West
1,9,4,2,1,8,2,6,5,1,7,1,1,4,-1,-1,1,8,0,1,1,279,1,False,False,False,True,9,7,19,1,6139,West,West
1,8,4,1,1,1,2,6,5,1,7,1,-1,3,-1,-1,2,6,1,2,3,279,1,False,False,False,True,10,6,2,1,6338,West,South
2,8,4,1,1,1,2,6,5,1,7,1,-1,2,-1,-1,2,6,0,2,2,278,1,False,False,True,False,10,6,1,2,6437,South,East
13,10,4,4,4,6,5,11,14,6,13,12,13,9,5,3,13,12,0,2,2,1,6,False,False,False,False,5,8,6,8,-1,Stop,East
13,11,4,4,4,5,5,12,15,6,14,12,15,9,7,3,14,12,1,1,2,1,7,False,False,False,False,4,9,6,13,-2,East,North
14,11,4,4,3,5,5,11,16,6,15,12,17,9,7,1,15,12,1,1,2,1,6,False,False,False,False,4,9,5,14,-3,North,East
15,11,4,3,2,5,6,11,15,6,7,1,19,9,5,-1,15,6,0,5,5,1,5,False,False,False,False,4,9,4,15,196,East,East
15,10,4,3,2,6,6,10,15,5,7,1,17,9,5,-1,15,5,0,5,5,1,4,False,False,False,False,5,8,4,10,195,East,South
15,9,4,3,2,6,6,11,16,5,7,1,16,11,5,-1,16,5,1,4,5,1,3,False,False,False,False,6,7,4,15,194,South,South
16,9,4,3,2,5,6,11,17,5,7,1,18,12,5,-1,17,5,1,4,5,1,2,False,False,False,False,6,7,3,16,193,South,East
17,9,4,3,2,6,5,11,17,6,7,1,18,14,3,-1,17,6,0,3,3,1,1,False,False,False,False,6,7,2,17,192,East,East
17,8,4,3,3,6,4,11,17,7,7,1,16,16,1,-1,17,7,0,1,1,1,2,False,False,False,False,7,6,2,17,191,East,South
17,7,4,2,3,5,5,11,5,1,7,1,16,16,-1,-1,3,5,14,2,16,1,3,False,False,False,False,8,5,2,17,390,South,South
16,7,4,2,2,5,5,11,5,1,7,1,16,15,-1,-1,5,11,11,4,15,1,4,False,False,False,False,8,5,3,16,389,South,West
15,7,4,2,3,5,6,11,5,1,7,1,14,13,-1,-1,6,11,9,4,13,1,5,False,False,False,False,8,5,4,15,388,West,West
14,7,4,2,3,4,6,10,5,1,7,1,14,11,-1,-1,6,10,8,3,11,1,6,False,False,False,False,8,5,5,14,387,West,West
13,7,4,2,2,4,6,11,5,1,7,1,14,11,-1,-1,6,11,7,4,11,1,7,False,False,False,False,8,5,6,13,386,West,West
12,7,4,2,3,4,6,11,5,1,7,1,12,10,-1,-1,6,11,6,4,10,1,8,False,False,False,False,8,5,7,12,385,West,West
11,7,4,2,2,4,6,11,5,1,7,1,12,9,-1,-1,6,11,5,4,9,1,9,False,False,False,False,8,5,8,11,384,West,West
10,7,4,2,2,5,7,11,5,1,7,1,10,7,-1,-1,7,11,3,4,7,1,10,False,False,False,False,8,5,9,10,383,West,West
9,7,4,2,3,5,8,11,5,1,7,1,8,5,-1,-1,8,11,1,4,5,1,11,False,False,False,False,8,5,10,9,382,West,West
8,7,4,2,2,5,8,12,5,1,7,1,8,5,-1,-1,8,12,0,5,5,1,12,False,False,False,False,8,5,11,8,381,West,West
8,8,4,2,3,5,8,11,5,1,7,1,8,3,-1,-1,8,11,0,3,3,1,11,False,False,False,False,7,6,11,8,380,West,North
8,9,4,2,3,6,9,11,5,1,7,1,8,3,-1,-1,9,11,1,2,3,1,10,False,False,False,False,6,7,11,8,379,North,North
9,9,4,2,3,6,8,11,5,1,7,1,9,3,-1,-1,8,11,1,2,3,1,9,False,False,False,False,6,7,10,9,378,North,East
8,9,4,2,3,6,7,11,5,1,7,1,8,3,-1,-1,7,11,1,2,3,1,10,False,False,False,False,6,7,11,8,377,East,West
7,9,4,2,4,6,6,11,5,1,7,1,6,3,-1,-1,6,11,1,2,3,1,11,False,False,False,False,6,7,12,7,376,West,West
6,9,4,2,4,5,6,10,5,1,7,1,6,1,-1,-1,6,10,0,1,1,1,12,False,False,False,False,6,7,13,6,375,West,West
6,10,4,1,3,5,3,1,5,1,7,1,8,-1,-1,-1,3,5,3,5,8,1,13,False,False,False,True,5,8,13,1,574,West,North
6,9,4,1,3,5,3,1,5,1,7,1,7,-1,-1,-1,3,5,3,4,7,1,12,False,False,False,False,6,7,13,6,573,North,South
5,9,4,1,3,6,3,1,5,1,7,1,5,-1,-1,-1,3,6,2,3,5,1,13,True,False,False,False,1,7,14,5,572,South,West
4,9,4,1,2,6,3,1,5,1,7,1,5,-1,-1,-1,2,6,2,3,5,1,14,True,False,False,False,1,7,15,4,571,West,West
3,9,4,1,1,6,3,1,5,1,7,1,5,-1,-1,-1,1,6,2,3,5,1,15,True,False,False,False,1,7,16,3,570,West,West
2,9,4,1,2,6,3,1,5,1,7,1,3,-1,-1,-1,2,6,0,3,3,1,16,True,False,False,False,1,7,17,2,569,West,West
2,8,4,1,2,5,3,1,5,1,7,1,3,-1,-1,-1,2,5,0,3,3,1,17,False,False,False,False,2,6,17,2,568,West,South
2,6,4,4,6,3,8,6,11,4,16,6,7,6,11,15,8,6,6,0,6,0,-1,True,True,False,False,1,1,17,2,-1,Stop,East
3,6,4,4,6,3,7,6,10,4,16,5,6,4,9,13,7,6,4,0,4,0,-1,True,True,False,False,1,1,16,3,-2,East,East
4,6,4,4,6,4,8,6,10,3,16,6,4,4,9,13,6,4,2,2,4,0,-1,True,True,False,False,1,1,15,4,-3,East,East
5,6,4,4,6,4,7,6,10,3,16,5,3,2,8,12,7,6,2,0,2,0,-1,True,True,False,False,1,1,14,5,-4,East,East
6,6,4,4,6,4,7,6,11,3,16,5,2,1,8,11,7,6,1,0,1,0,-1,True,True,False,False,1,1,13,6,-5,East,East
7,6,4,3,6,3,3,1,11,3,16,5,4,-1,7,9,6,3,1,3,4,0,-1,True,False,False,False,1,4,12,7,194,East,East
7,5,4,3,5,3,3,1,12,3,16,6,4,-1,7,11,5,3,2,2,4,0,-1,False,False,True,True,2,3,1,1,193,East,South
7,4,4,3,5,3,3,1,11,3,17,6,3,-1,5,13,5,3,2,1,3,0,-1,False,False,False,False,3,2,12,7,192,South,South
6,4,4,3,6,3,3,1,11,4,18,6,1,-1,5,14,6,3,0,1,1,0,-1,True,False,False,False,1,2,13,6,191,South,West
6,3,4,2,1,1,3,1,10,4,18,6,-1,-1,5,14,10,4,4,1,5,0,-1,False,True,False,False,2,1,13,6,390,West,South
7,3,4,2,1,1,3,1,10,4,17,6,-1,-1,4,13,10,4,3,1,4,0,-1,False,True,False,False,4,1,12,7,389,South,East
8,3,4,2,1,1,3,1,11,4,17,6,-1,-1,4,12,11,4,3,1,4,0,-1,False,True,False,False,2,1,11,8,388,East,East
9,3,4,2,1,1,3,1,12,4,17,6,-1,-1,4,10,12,4,3,1,4,0,-1,False,True,False,False,2,1,10,9,387,East,East
10,3,4,2,1,1,3,1,12,3,16,6,-1,-1,2,8,12,3,2,0,2,0,-1,False,True,False,False,2,1,9,10,386,East,East
11,3,4,1,1,1,3,1,5,1,15,6,-1,-1,-1,6,15,6,4,3,7,0,-1,False,True,False,False,2,1,8,11,585,East,East
12,3,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,5,14,6,2,3,5,0,-1,False,True,False,False,2,1,7,12,584,East,East
13,3,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,3,14,6,1,3,4,0,-1,False,True,False,False,2,1,6,13,583,East,East
14,3,4,1,1,1,3,1,5,1,13,6,-1,-1,-1,3,13,6,1,3,4,0,-1,False,True,False,False,4,1,5,14,582,East,East
14,4,4,1,1,1,3,1,5,1,14,6,-1,-1,-1,3,14,6,0,2,2,0,-1,False,False,False,False,3,2,5,14,581,East,North
14,5,4,1,1,1,3,1,5,1,13,6,-1,-1,-1,3,13,6,1,1,2,0,-1,False,False,True,True,2,3,1,1,580,North,North
14,6,4,1,1,1,3,1,5,1,12,6,-1,-1,-1,2,12,6,2,0,2,0,-1,True,False,False,False,1,4,5,14,579,North,North
1,17,4,4,6,9,11,4,16,6,25,13,13,23,26,27,6,9,5,8,13,0,-1,False,False,True,True,2,15,1,1,-1,Stop,South
1,16,4,4,6,10,11,3,16,6,25,14,11,23,25,27,6,10,5,6,11,0,-1,False,False,False,True,3,14,17,1,-2,South,South
1,15,4,4,5,10,11,3,15,6,25,13,9,22,23,26,5,10,4,5,9,0,-1,False,False,False,True,4,13,17,1,-3,South,South
1,14,4,4,5,9,10,3,14,6,25,13,9,20,21,24,5,9,4,5,9,0,-1,False,False,False,True,5,12,10,1,-4,South,South
1,13,4,4,5,8,10,3,15,6,25,14,9,19,21,26,5,8,4,5,9,0,-1,False,False,True,True,6,11,1,1,-5,South,South
1,12,4,4,6,8,9,3,16,6,25,15,9,17,21,28,6,8,5,4,9,0,-1,False,False,False,True,7,10,20,1,-6,South,South
1,11,4,4,5,8,8,3,16,6,25,16,7,15,20,30,5,8,4,3,7,0,-1,False,False,True,True,8,9,1,1,-7,South,South
1,10,4,4,5,9,8,3,17,6,25,17,5,14,20,32,5,9,4,1,5,0,-1,False,False,True,True,9,8,1,1,-8,South,South
1,9,4,4,5,10,9,3,16,6,25,18,5,14,18,32,5,10,4,1,5,0,-1,False,False,True,True,10,7,1,1,-9,South,South
1,8,4,4,6,10,10,3,16,6,24,18,7,14,17,32,6,10,5,2,7,0,-1,False,False,True,True,11,6,1,1,-10,South,South
1,7,4,4,6,9,10,3,17,6,23,18,7,13,17,32,6,9,5,2,7,0,-1,False,False,True,True,12,5,1,1,-11,South,South
1,6,4,4,6,10,9,3,17,6,22,18,9,11,16,33,6,10,5,4,9,0,-1,False,False,False,True,13,4,11,1,-12,South,South
2,6,4,4,5,10,8,3,17,5,22,18,7,9,16,32,5,10,3,4,7,0,-1,True,False,False,False,1,4,10,2,-13,South,East
3,6,4,4,5,9,8,3,17,5,22,18,5,8,15,30,5,9,2,3,5,0,-1,False,False,False,False,5,4,9,3,-14,East,East
4,6,4,4,5,9,8,3,17,6,21,18,4,7,13,30,5,9,1,3,4,0,-1,False,False,False,False,5,4,8,4,-15,East,East
5,6,4,4,5,10,7,3,18,6,22,18,4,5,13,30,5,10,0,4,4,0,-1,False,False,False,False,5,4,7,5,-16,East,East
5,7,4,4,4,10,6,3,18,6,23,18,4,5,14,29,4,10,1,3,4,0,-1,False,False,False,False,4,5,2,3,-17,East,North
4,7,4,4,5,10,5,3,19,6,23,18,4,5,16,31,5,10,1,3,4,0,-1,False,False,False,False,4,5,3,2,-18,North,West
5,7,4,4,5,9,5,3,18,6,24,18,2,4,14,30,5,9,0,2,2,0,-1,False,False,False,False,4,5,2,3,-19,West,East
5,8,4,4,6,9,5,4,18,5,24,18,2,4,16,28,6,9,1,1,2,0,-1,False,False,False,False,3,6,2,3,-20,East,North
6,8,4,4,5,9,5,5,18,4,23,18,2,4,16,26,5,9,1,1,2,0,-1,False,False,True,False,3,3,1,4,-21,North,East
5,8,4,4,4,9,5,5,17,4,22,18,2,3,16,26,4,9,1,1,2,0,-1,False,False,False,False,3,6,2,3,-22,East,West
4,8,4,4,5,9,5,5,17,4,21,18,2,4,17,27,5,9,1,1,2,0,-1,False,False,False,False,3,6,3,2,-23,West,West
5,8,4,4,6,9,5,4,17,3,21,18,2,4,17,27,6,9,1,1,2,0,-1,False,False,False,False,3,6,2,3,-24,West,East
6,8,4,4,6,10,4,4,16,3,22,18,2,6,15,26,6,10,0,2,2,0,-1,False,False,True,False,3,3,1,4,-25,East,East
6,9,4,4,6,10,3,4,17,3,22,18,1,8,17,26,6,10,0,1,1,0,-1,False,False,True,False,2,4,1,4,-26,East,North
6,10,4,3,1,1,3,3,17,3,23,18,-1,10,18,26,3,3,3,7,10,0,-1,True,False,True,False,1,5,1,4,173,North,North
5,10,4,3,1,1,3,4,18,3,24,18,-1,8,20,27,3,4,2,6,8,0,-1,True,False,False,False,1,8,2,3,172,North,West
4,10,4,3,1,1,3,5,18,3,24,18,-1,6,21,27,3,5,1,5,6,0,-1,True,False,False,False,1,8,3,2,171,West,West
3,10,4,3,1,1,2,5,18,4,23,18,-1,6,21,27,2,5,1,5,6,0,-1,True,False,False,True,1,8,4,1,170,West,West
3,9,4,3,1,1,2,6,18,4,22,18,-1,4,20,28,2,6,1,3,4,0,-1,False,False,False,True,2,7,4,1,169,West,South
3,8,4,3,1,1,1,6,17,4,22,18,-1,4,18,29,1,6,2,2,4,0,-1,False,False,False,True,3,6,4,1,168,South,South
3,7,4,3,1,1,2,6,17,4,22,18,-1,2,17,31,2,6,1,1,2,0,-1,False,False,False,True,4,5,4,1,167,South,South
3,6,4,3,1,1,2,5,18,4,23,18,-1,2,17,33,2,5,1,1,2,0,-1,False,False,False,False,5,4,9,3,166,South,South
2,6,4,3,1,1,2,5,18,3,24,18,-1,1,19,34,2,5,0,1,1,0,-1,True,False,False,False,1,4,10,2,165,South,West
2,5,4,2,1,1,3,1,17,3,24,18,-1,-1,17,36,17,3,15,2,17,0,-1,False,False,False,False,2,3,4,2,364,West,South
3,5,4,2,1,1,3,1,17,3,25,18,-1,-1,16,35,17,3,14,2,16,0,-1,False,False,False,False,6,3,3,3,363,South,East
4,5,4,2,1,1,3,1,17,4,25,18,-1,-1,14,33,17,4,13,1,14,0,-1,False,False,False,False,6,3,2,4,362,East,East
5,5,4,2,1,1,3,1,18,4,25,17,-1,-1,14,32,18,4,13,1,14,0,-1,False,False,True,False,6,3,1,5,361,East,East
5,6,4,2,1,1,3,1,18,5,25,17,-1,-1,14,32,18,5,13,1,14,0,-1,False,False,False,False,5,4,7,5,360,East,North
6,6,4,2,1,1,3,1,17,5,25,18,-1,-1,12,31,17,5,11,1,12,0,-1,False,True,False,False,5,1,6,6,359,North,East
7,6,4,2,1,1,3,1,17,6,25,18,-1,-1,10,29,17,6,10,0,10,0,-1,True,True,False,False,1,1,5,7,358,East,East
8,6,4,2,1,1,3,1,16,6,25,17,-1,-1,8,27,16,6,8,0,8,0,-1,False,False,False,False,11,4,4,8,357,East,East
9,6,4,2,1,1,3,1,16,6,25,16,-1,-1,7,27,16,6,7,0,7,0,-1,False,False,False,False,11,4,3,9,356,East,East
10,6,4,2,1,1,3,1,16,6,25,17,-1,-1,6,27,16,6,6,0,6,0,-1,False,False,False,False,11,4,2,10,355,East,East
11,6,4,2,1,1,3,1,17,6,25,18,-1,-1,6,25,17,6,6,0,6,0,-1,False,False,True,False,7,4,1,11,354,East,East
11,7,4,2,1,1,3,1,17,5,24,18,-1,-1,8,24,17,5,6,2,8,0,-1,False,False,True,False,6,5,1,4,353,East,North
11,8,4,2,1,1,3,1,17,4,24,18,-1,-1,10,24,17,4,6,4,10,0,-1,False,False,True,False,5,6,1,4,352,North,North
11,9,4,2,1,1,3,1,17,4,25,18,-1,-1,11,23,17,4,6,5,11,0,-1,False,False,True,False,4,7,1,4,351,North,North
11,10,4,2,1,1,3,1,16,4,25,18,-1,-1,11,21,16,4,5,6,11,0,-1,False,False,True,False,3,8,1,4,350,North,North
11,11,4,2,1,1,3,1,16,3,25,17,-1,-1,13,19,16,3,5,8,13,0,-1,False,False,True,False,2,9,1,4,349,North,North
11,12,4,2,1,1,3,1,16,3,25,16,-1,-1,14,19,16,3,5,9,14,0,-1,True,False,False,False,1,10,10,11,348,North,North
12,12,4,2,1,1,3,1,15,3,25,17,-1,-1,12,17,15,3,3,9,12,0,-1,True,True,False,False,1,1,9,12,347,North,East
13,12,4,2,1,1,3,1,15,4,25,16,-1,-1,10,17,15,4,2,8,10,0,-1,True,False,False,False,1,10,8,13,346,East,East
14,12,4,2,1,1,3,1,16,4,25,17,-1,-1,10,17,16,4,2,8,10,0,-1,False,False,False,False,7,10,7,14,345,East,East
14,11,4,2,1,1,3,1,17,4,25,18,-1,-1,10,18,17,4,3,7,10,0,-1,False,False,False,False,8,9,7,2,344,East,South
14,10,4,2,1,1,3,1,17,5,25,18,-1,-1,8,19,17,5,3,5,8,0,-1,False,False,False,False,9,8,12,2,343,South,South
14,9,4,2,1,1,3,1,17,5,25,18,-1,-1,7,19,17,5,3,4,7,0,-1,False,False,True,False,10,7,1,2,342,South,South
14,8,4,2,1,1,3,1,17,6,25,17,-1,-1,5,20,17,6,3,2,5,0,-1,False,False,False,False,11,6,12,2,341,South,South
14,7,4,2,1,1,3,1,16,6,25,17,-1,-1,3,21,16,6,2,1,3,0,-1,False,False,True,False,12,5,1,2,340,South,South
14,6,4,2,1,1,3,1,16,6,25,17,-1,-1,2,21,16,6,2,0,2,0,-1,False,False,False,False,13,4,12,2,339,South,South
15,6,4,2,1,1,3,1,17,6,25,16,-1,-1,2,20,17,6,2,0,2,0,-1,True,True,False,False,1,1,11,3,338,South,East
16,6,4,2,1,1,3,1,17,6,25,16,-1,-1,1,19,17,6,1,0,1,0,-1,True,True,False,False,1,1,10,4,337,East,East
17,6,4,1,1,1,3,1,5,1,25,16,-1,-1,-1,17,25,16,8,10,18,0,-1,True,False,False,False,1,4,9,5,536,East,East
16,6,4,1,1,1,3,1,5,1,24,16,-1,-1,-1,17,24,16,8,10,18,0,-1,True,True,False,False,1,1,10,4,535,East,West
15,6,4,1,1,1,3,1,5,1,23,16,-1,-1,-1,18,23,16,8,10,18,0,-1,True,True,False,False,1,1,11,3,534,West,West
14,6,4,1,1,1,3,1,5,1,23,16,-1,-1,-1,18,23,16,9,10,19,0,-1,False,False,False,False,13,4,12,2,533,West,West
14,7,4,1,1,1,3,1,5,1,22,16,-1,-1,-1,16,22,16,8,9,17,0,-1,False,False,True,False,12,5,1,2,532,West,North
14,8,4,1,1,1,3,1,5,1,21,16,-1,-1,-1,16,21,16,7,8,15,0,-1,False,False,False,False,11,6,12,2,531,North,North
14,9,4,1,1,1,3,1,5,1,22,16,-1,-1,-1,14,22,16,8,7,15,0,-1,False,False,True,False,10,7,1,2,530,North,North
14,10,4,1,1,1,3,1,5,1,21,16,-1,-1,-1,13,21,16,7,6,13,0,-1,False,False,False,False,9,8,12,2,529,North,North
15,10,4,1,1,1,3,1,5,1,21,16,-1,-1,-1,11,21,16,6,6,12,0,-1,False,True,False,False,3,1,11,3,528,North,East
16,10,4,1,1,1,3,1,5,1,21,15,-1,-1,-1,11,21,15,5,5,10,0,-1,False,True,False,False,3,1,10,4,527,East,East
17,10,4,1,1,1,3,1,5,1,21,16,-1,-1,-1,9,21,16,4,6,10,0,-1,False,True,False,False,9,1,9,5,526,East,East
18,10,4,1,1,1,3,1,5,1,21,15,-1,-1,-1,9,21,15,3,5,8,0,-1,False,True,False,False,5,1,8,6,525,East,East
19,10,4,1,1,1,3,1,5,1,22,15,-1,-1,-1,8,22,15,3,5,8,0,-1,False,True,False,False,5,1,7,7,524,East,East
20,10,4,1,1,1,3,1,5,1,22,15,-1,-1,-1,7,22,15,2,5,7,0,-1,False,True,False,False,9,1,6,8,523,East,East
20,11,4,1,1,1,3,1,5,1,22,15,-1,-1,-1,7,22,15,2,4,6,0,-1,False,False,True,False,8,2,1,8,522,East,North
20,12,4,1,1,1,3,1,5,1,23,15,-1,-1,-1,7,23,15,3,3,6,0,-1,False,False,True,False,7,3,1,20,521,North,North
20,13,4,1,1,1,3,1,5,1,23,16,-1,-1,-1,5,23,16,3,3,6,0,-1,False,False,True,False,6,4,1,4,520,North,North
20,14,4,1,1,1,3,1,5,1,22,16,-1,-1,-1,3,22,16,2,2,4,0,-1,False,False,True,False,5,5,1,9,519,North,North
20,15,4,1,1,1,3,1,5,1,22,15,-1,-1,-1,2,22,15,2,0,2,0,-1,False,False,False,True,4,6,6,1,518,North,North
8,3,4,4,7,9,10,9,10,10,11,9,7,8,9,9,7,9,1,6,7,113,1,True,True,False,False,1,1,6,3,99,Stop,West
7,3,4,4,8,9,10,9,10,11,11,9,7,9,11,9,8,9,1,6,7,112,1,True,True,False,False,1,1,7,2,198,West,West
6,3,4,4,7,9,9,9,10,11,10,9,7,9,12,10,7,9,1,6,7,111,1,False,True,False,True,11,1,8,1,297,West,West
6,4,4,4,6,9,9,10,10,12,10,9,5,9,12,10,6,9,0,5,5,110,1,False,False,True,True,10,2,1,1,396,West,North
6,5,4,4,6,8,10,10,10,12,11,9,3,9,11,8,6,8,0,3,3,109,1,False,False,False,False,9,3,8,4,495,North,North
6,6,4,4,5,8,10,10,10,11,10,9,3,8,9,6,5,8,1,2,3,108,1,False,False,True,False,8,4,1,4,594,North,North
5,6,4,4,5,7,10,9,10,11,9,9,1,8,10,8,5,7,0,1,1,107,1,False,False,False,False,4,2,2,3,693,North,West
5,7,4,3,1,1,11,9,10,11,9,10,-1,8,9,8,11,9,6,2,8,106,1,False,False,False,False,3,3,2,3,992,West,North
6,7,4,3,1,1,10,9,10,10,10,10,-1,6,7,8,10,9,4,2,6,105,1,False,False,True,False,7,5,1,4,1091,North,East
6,8,4,3,1,1,10,10,10,9,10,11,-1,6,5,6,10,9,4,1,5,104,1,False,False,True,False,6,6,1,4,1190,East,North
6,9,4,3,1,1,10,11,11,9,9,11,-1,6,5,6,11,9,5,0,5,103,1,False,False,False,False,5,7,6,6,1289,North,North
7,9,4,3,1,1,10,12,10,9,9,12,-1,6,3,6,10,9,3,0,3,103,2,True,True,False,False,1,1,5,7,1288,North,East
8,9,4,3,1,1,10,11,10,10,9,13,-1,4,3,6,10,10,2,1,3,103,3,True,True,False,False,1,1,4,8,1287,East,East
9,9,4,3,1,1,10,12,10,11,10,13,-1,4,3,6,10,11,1,2,3,103,2,False,True,False,False,5,1,3,9,1286,East,East
10,9,4,3,1,1,10,12,10,12,11,13,-1,3,3,4,10,12,0,3,3,103,2,False,True,False,False,5,1,2,10,1285,East,East
10,10,4,3,1,1,10,11,10,12,10,13,-1,1,2,3,10,11,0,1,1,103,1,False,False,True,False,4,2,1,2,1284,East,North
10,11,4,2,1,1,3,1,10,13,10,13,-1,-1,2,1,10,13,0,2,2,102,1,False,False,True,False,3,3,1,2,1583,North,North
19,17,4,4,1,9,1,6,17,4,28,6,26,29,15,20,17,4,2,13,15,336,1,True,False,False,True,1,11,2,1,99,Stop,West
19,16,4,4,1,9,1,5,18,4,28,6,25,29,13,19,18,4,1,12,13,335,1,False,False,False,False,2,10,3,4,198,West,South
18,16,4,4,1,10,1,4,17,4,28,6,23,29,13,20,17,4,1,12,13,334,1,True,True,False,False,1,1,4,3,297,South,West
17,16,4,4,1,11,1,3,17,4,28,6,21,29,12,21,17,4,0,12,12,333,1,False,False,False,False,2,14,5,2,396,West,West
17,15,4,4,1,12,1,3,16,4,28,6,19,28,12,19,16,4,1,11,12,332,1,False,False,True,False,3,13,1,5,495,West,South
16,15,4,4,2,12,1,3,17,4,27,6,17,27,12,19,17,4,1,11,12,331,1,False,False,False,False,3,13,2,4,594,South,West
17,15,4,4,1,12,1,3,18,4,27,7,19,28,12,17,18,4,1,11,12,331,1,False,False,True,False,3,13,1,5,593,West,East
17,14,4,4,2,12,1,4,18,3,26,7,17,26,12,15,18,3,1,11,12,330,1,False,False,True,False,4,12,1,2,692,East,South
17,13,4,4,2,11,1,4,19,3,25,7,17,25,12,13,19,3,2,10,12,329,1,False,False,False,False,5,11,5,6,791,South,South
17,12,4,4,2,12,1,5,18,3,24,7,15,23,10,12,18,3,1,9,10,328,1,False,False,True,False,6,10,1,2,890,South,South
17,11,4,4,2,11,1,6,18,3,24,7,15,21,9,12,18,3,1,8,9,327,1,False,False,False,False,7,9,12,6,989,South,South
17,10,4,4,2,11,1,7,19,3,24,6,16,19,9,12,19,3,2,7,9,326,1,False,False,True,False,8,8,1,2,1088,South,South
17,9,4,4,3,11,2,7,20,3,25,6,16,17,9,10,20,3,3,6,9,325,1,False,False,False,False,9,7,3,17,1187,South,South
18,9,4,4,4,11,2,7,19,3,25,7,16,18,7,8,19,3,1,6,7,324,1,True,True,False,False,1,1,2,18,1286,South,East
19,9,4,4,4,11,2,6,18,3,24,7,17,20,7,8,18,3,1,6,7,323,1,False,False,True,False,9,3,1,19,1385,East,East
19,8,4,4,4,12,2,5,18,3,24,6,19,20,6,6,18,3,1,5,6,322,1,False,False,False,True,10,2,2,1,1484,East,South
20,8,4,4,5,12,2,4,18,3,24,7,19,22,7,6,24,7,4,1,5,321,1,True,False,True,False,1,6,1,2,1583,South,East
20,7,4,4,5,11,2,4,18,3,25,7,19,21,6,6,18,3,2,4,6,320,1,False,False,False,False,2,5,9,12,1682,East,South
21,7,4,4,5,12,2,3,18,4,25,6,21,23,6,6,18,4,3,3,6,319,1,True,False,False,False,1,2,8,13,1781,South,East
22,7,4,4,4,12,2,3,18,3,26,6,23,24,8,4,26,6,4,1,5,318,1,False,False,False,False,6,5,7,14,1880,East,East
23,7,4,4,4,12,3,3,19,3,26,7,24,24,8,4,26,7,3,0,3,317,1,False,False,False,False,11,5,6,15,1979,East,East
24,7,4,4,4,11,3,3,19,3,26,6,24,25,9,2,26,6,2,1,3,316,1,True,False,False,False,1,2,5,16,2078,East,East
25,7,4,4,4,10,4,3,20,3,25,6,24,25,9,1,25,6,0,1,1,315,1,False,False,False,False,8,5,4,17,2177,East,East
25,6,4,3,4,9,5,3,20,4,7,1,24,23,7,-1,20,4,5,2,7,314,1,False,False,False,False,9,4,4,6,2476,East,South
